tag,JD,launch_date,launch_year,type,variant,mission,site,agency_raw,agency,provider_group,state_code,category,agency_type,color_category,launch_code
2021-F05,2459429.82,2021 Aug  3 0739,2021,Shuang Quxian 1,3,Jilin-1 MF01,JQ,XJRY,China Commercial (i-Space),China Commercial,CN,F,private,private_china_commercial,OF
2021-070,2459430.96,2021 Aug  4 1101,2021,Chang Zheng 6,-,KL-Beta,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-071,2459432.19,2021 Aug  5 1630:04,2021,Chang Zheng 3B,G2,Shentong 2-05,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-072,2459437.42,2021 Aug 10 2201:05,2021,Antares 230+,-,Cygnus NG-16,MARS,NGIS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2021-F06,2459438.51,2021 Aug 12 0013,2021,GSLV Mk II,c,GISAT-1,SHAR,ISRO,India (ISRO),India,IN,F,state,state_india,OF
2021-073,2459443.57,2021 Aug 17 0147:06,2021,Vega,1,Pleiades-Neo 4,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2021-074,2459445.44,2021 Aug 18 2232,2021,Chang Zheng 4B,-,Tianhui 2-02,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-075,2459448.43,2021 Aug 21 2213:40,2021,Soyuz-2-1B,Fregat,OneWeb L9,GIK-5,STSM,Intl Commercial (Starsem),International Commercial,F,O,private,private_intl_commercial,OS
2021-076,2459450.97,2021 Aug 24 1115,2021,Chang Zheng 2C/YZ-1S,-,RSW,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-077,2459451.15,2021 Aug 24 1541,2021,Chang Zheng 3B,G2,TJS 7,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-F07,2459455.44,2021 Aug 28 2235:00,2021,Astra Rocket 3.3,-,STP-27AD1,PSCA,ASTRV,US New Space (Astra),US New Commercial,US,F,private,private_us_new,OF
2021-078,2459455.80,2021 Aug 29 0714:48,2021,Falcon 9,FT5,Dragon C208.2,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2021-F08,2459460.58,2021 Sep  3 0159:00,2021,Firefly Alpha,I,-,VSFB,FFLY,US New Space (Firefly),US New Commercial,US,F,private,private_us_new,OF
2021-079,2459464.63,2021 Sep  7 0301,2021,Chang Zheng 4C,-,GF5-02,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-080,2459466.99,2021 Sep  9 1150,2021,Chang Zheng 3B,G2,Zhongxing 9B,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-081,2459467.33,2021 Sep  9 1959:47,2021,Soyuz-2-1V,-,EO-MKA No. 1?,GIK-1,VVKO,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2021-082,2459471.66,2021 Sep 14 0355:50,2021,Falcon 9,FT5,Starlink Group 2-1,VSFBS,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2021-083,2459472.26,2021 Sep 14 1807:19,2021,Soyuz-2-1B,Fregat,OneWeb L10,GIK-5,STSM,Intl Commercial (Starsem),International Commercial,F,O,private,private_intl_commercial,OS
2021-084,2459473.50,2021 Sep 16 0002:56,2021,Falcon 9,FT5,Dragon C207.2,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2021-085,2459477.80,2021 Sep 20 0710:11,2021,Chang Zheng 7,-,Tianzhou 3,WEN,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-086,2459484.76,2021 Sep 27 0619,2021,Kuaizhou-1A,-,Jilin-1 GF02,JQ,EXPACE,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-087,2459484.85,2021 Sep 27 0820,2021,Chang Zheng 3B,G2,Shiyan 10,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-088,2459485.26,2021 Sep 27 1812:00,2021,Atlas V 401,C,Landsat 9,VSFBS,ULAL,United Launch Alliance (ULA),ULA,US,O,private,private_ula,OS
2021-089,2459492.87,2021 Oct  5 0855:02,2021,Soyuz-2-1A,-,Soyuz 11F732A48 No. 749,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2021-090,2459501.90,2021 Oct 14 0940:10,2021,Soyuz-2-1B,Fregat,OneWeb L11,VOST,STSM,Intl Commercial (Starsem),International Commercial,F,O,private,private_intl_commercial,OS
2021-091,2459501.95,2021 Oct 14 1051,2021,Chang Zheng 2D,-,CHASE,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-092,2459503.18,2021 Oct 15 1623:44,2021,Chang Zheng 2F,G,Shenzhou 13,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-093,2459503.90,2021 Oct 16 0934:00,2021,Atlas V 401,C,Lucy,CC,ULAL,United Launch Alliance (ULA),ULA,US,O,private,private_ula,DS
2021-F09,2459508.83,2021 Oct 21 0800:00,2021,Nuri,-,-,NARO,KARI,State (KARI),Other States,KR,F,state,state_other,OF
2021-094,2459511.56,2021 Oct 24 0127,2021,Chang Zheng 3B,G2,Shi Jian 21,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-095,2459511.59,2021 Oct 24 0210,2021,Ariane 5ECA+,-,SES-17/Syracuse 4A,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2021-096,2459513.60,2021 Oct 26 0219:37,2021,H-IIA 202,1,QZSS 1R,TNSC,MHI,Intl Commercial (MHI),International Commercial,J,O,private,private_intl_commercial,OS
2021-097,2459514.76,2021 Oct 27 0619,2021,Kuaizhou-1A,-,Jilin-1 GF02,JQ,EXPACE,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-098,2459515.50,2021 Oct 28 0000:32,2021,Soyuz-2-1A,-,Progress 7K-TGM No. 447,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2021-099,2459521.82,2021 Nov  3 0743,2021,Chang Zheng 2C/YZ-1S,-,YG-32-02,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-100,2459523.60,2021 Nov  5 0219,2021,Chang Zheng 6,-,SDGSAT-1,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-101,2459524.62,2021 Nov  6 0300,2021,Chang Zheng 2D,-,YG-35,XSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-102,2459527.54,2021 Nov  9 0055:16,2021,Epsilon,2PBS,-,USC,JAXA,Japan (JAXA / ISAS / NASDA),Japan,J,O,state,state_japan,OS
2021-103,2459529.59,2021 Nov 11 0203:31,2021,Falcon 9,FT5,Dragon C210,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2021-104,2459532.01,2021 Nov 13 1218:56,2021,Falcon 9,FT5,Starlink Group 4-1,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2021-105,2459534.89,2021 Nov 16 0927:55,2021,Vega,1,CERES 1-3,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2021-106,2459536.57,2021 Nov 18 0138,2021,Electron,-,Global-14/Global-15,MAHIA,RLABN,Rocket Lab,Rocket Lab,US,O,private,private_rocketlab,OS
2021-107,2459538.58,2021 Nov 20 0151,2021,Chang Zheng 4B,-,Gao Fen 11-03,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-108,2459538.76,2021 Nov 20 0616:00,2021,Astra Rocket 3.3,-,STP-27AD2,PSCA,ASTRV,US New Space (Astra),US New Commercial,US,O,private,private_us_new,OS
2021-109,2459541.49,2021 Nov 22 2345,2021,Chang Zheng 4C,-,Gao Fen 3-02,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-110,2459542.76,2021 Nov 24 0621:02,2021,Falcon 9,FT5,DART,VSFBS,SPX,SpaceX,SpaceX,US,O,private,private_spacex,DS
2021-111,2459543.05,2021 Nov 24 1306:35,2021,Soyuz-2-1B,-,Progress M-UM No. 303,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2021-112,2459543.49,2021 Nov 24 2341,2021,Kuaizhou-1A,-,-,JQ,EXPACE,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-113,2459543.55,2021 Nov 25 0109:13,2021,Soyuz-2-1B,Fregat,Kupol No. 5,GIK-1,VVKO,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2021-114,2459545.19,2021 Nov 26 1640:04,2021,Chang Zheng 3B,G3,Fenghuo-2 04?,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-115,2459551.47,2021 Dec  2 2312,2021,Falcon 9,FT5,Starlink Group 4-3,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2021-116,2459553.51,2021 Dec  5 0019:20,2021,Soyuz-ST-B,Fregat,GalileoSat-27/28,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2021-117,2459555.68,2021 Dec  7 0412:30,2021,Gushenxing 1,1,TD-1/LZ-1/JZJ1-03/JZJ5,JQ,XIDO,China Commercial (Galactic Energy),China Commercial,CN,O,private,private_china_commercial,OS
2021-118,2459555.93,2021 Dec  7 1019,2021,Atlas V 551,G,STPSAT-6/LDPE-1,CC,ULAL,United Launch Alliance (ULA),ULA,US,O,private,private_ula,OS
2021-119,2459556.82,2021 Dec  8 0738:15,2021,Soyuz-2-1A,-,Soyuz 11F732A48 No. 752,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2021-120,2459557.50,2021 Dec  9 0002:07,2021,Electron,-,Global-16/Global-17,MAHIA,RLABN,Rocket Lab,Rocket Lab,US,O,private,private_rocketlab,OS
2021-121,2459557.75,2021 Dec  9 0600,2021,Falcon 9,FT5,IXPE,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2021-122,2459558.51,2021 Dec 10 0011:30,2021,Chang Zheng 4B,-,SJ6-05,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-123,2459562.00,2021 Dec 13 1207:00,2021,Proton-M/Briz-M,I,Ekpress-AMU3/AMU7,GIK-5,KHRU,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS80
2021-124,2459562.17,2021 Dec 13 1609,2021,Chang Zheng 3B,G3,TL2-02,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-F10,2459563.58,2021 Dec 15 0200,2021,Kuaizhou-1A,-,-,JQ,EXPACE,China (CASC / CALT / SAST),China,CN,F,state,state_china,OF
2021-125,2459567.03,2021 Dec 18 1241:40,2021,Falcon 9,FT5,Starlink Group 4-4,VSFBS,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2021-126,2459567.67,2021 Dec 19 0358:39,2021,Falcon 9,FT5,Turksat 5B,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2021-127,2459569.92,2021 Dec 21 1007:08,2021,Falcon 9,FT5,Dragon C209.2,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2021-128,2459571.15,2021 Dec 22 1532,2021,H-IIA 204,2,Inmarsat 6F1,TNSC,MHI,Intl Commercial (MHI),International Commercial,J,O,private,private_intl_commercial,OS
2021-129,2459571.92,2021 Dec 23 1012,2021,Chang Zheng 7A,-,Shiyan 12 01/02,WEN,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-130,2459574.01,2021 Dec 25 1220:07,2021,Ariane 5ECA+,-,JWST,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2021-131,2459574.63,2021 Dec 26 0311:31,2021,Chang Zheng 4C,-,ZY1-02E,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-132,2459576.05,2021 Dec 27 1310:37,2021,Soyuz-2-1B,Fregat,OneWeb L12,GIK-5,STSM,Intl Commercial (Starsem),International Commercial,F,O,private,private_intl_commercial,OS
2021-133,2459576.29,2021 Dec 27 1900:00,2021,Angara A5/Persei,-,-,GIK-1,KHRU,Roscosmos / Russian Military,Russia,RU,F,state,state_russia,OF40
2021-134,2459577.97,2021 Dec 29 1113,2021,Chang Zheng 2D,-,Tianhui-4,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-135,2459578.20,2021 Dec 29 1643,2021,Chang Zheng 3B,G3,TJS 9,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2021-F11,2459578.65,2021 Dec 30 0330,2021,Simorgh,-,-,SEM,IRSA,State (IRSA),Other States,IR,F,state,state_other,OF
2022-001,2459586.41,2022 Jan  6 2149,2022,Falcon 9,FT5,Starlink Group 4-5,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-002,2459593.14,2022 Jan 13 1525,2022,Falcon 9,FT5,Transporter-3,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-003,2459593.45,2022 Jan 13 2252,2022,LauncherOne,-,Above The Clouds,MHV,VORB,US New Space (VO),US New Commercial,US,O,private,private_us_new,OS
2022-004,2459596.61,2022 Jan 17 0235,2022,Chang Zheng 2D,-,SY-13,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-005,2459598.59,2022 Jan 19 0202:40,2022,Falcon 9,FT5,Starlink Group 4-6,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-006,2459601.29,2022 Jan 21 1900:00,2022,Atlas V 511,G,GSSAP 5/6,CC,ULAL,United Launch Alliance (ULA),ULA,US,O,private,private_ula,OS
2022-007,2459605.49,2022 Jan 25 2344,2022,Chang Zheng 4C,-,LT1-01A,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-008,2459611.47,2022 Jan 31 2311,2022,Falcon 9,FT5,COSMO-Skymed SG FM2,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-009,2459613.35,2022 Feb  2 2027:26,2022,Falcon 9,FT5,CRYSTAL Block 5?,VSFBS,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-010,2459614.26,2022 Feb  3 1813:20,2022,Falcon 9,FT5,Starlink Group 4-7,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-011,2459615.79,2022 Feb  5 0700:00,2022,Soyuz-2-1A,Fregat,Neitron 1,GIK-1,VVKO,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2022-012,2459621.26,2022 Feb 10 1809:37,2022,Soyuz-ST-B,Fregat,OneWeb L13,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2022-F01,2459621.33,2022 Feb 10 2000,2022,Astra Rocket 3.3,-,VCLS Demo 2,SPFLA,ASTRV,US New Space (Astra),US New Commercial,US,F,private,private_us_new,OF
2022-013,2459624.52,2022 Feb 14 0029,2022,PSLV-XL,-,RISAT-1A,SHAR,ISRO,India (ISRO),India,IN,O,state,state_india,OS
2022-014,2459625.68,2022 Feb 15 0425:40,2022,Soyuz-2-1A,-,Progress 7K-TGM No. 449,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2022-015,2459630.24,2022 Feb 19 1740:03,2022,Antares 230+,-,Cygnus NG-17,MARS,NGIS,US Heritage (Boeing / Lockheed / Northrop / Orbital),US Heritage Commercial,US,O,private,private_us_heritage,OS
2022-016,2459632.11,2022 Feb 21 1444:20,2022,Falcon 9,FT5,Starlink Group 4-8,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-017,2459636.22,2022 Feb 25 1712:10,2022,Falcon 9,FT5,Starlink Group 4-11,VSFBS,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-018,2459637.49,2022 Feb 26 2344,2022,Chang Zheng 4C,-,LT1-01B,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-019,2459637.63,2022 Feb 27 0306:28,2022,Chang Zheng 8,0,"Taijing 3/4, Jilin-1",WEN,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-020,2459639.36,2022 Feb 28 2037:25,2022,Electron,-,Strix Beta,MAHIA,RLABN,Rocket Lab,Rocket Lab,US,O,private,private_rocketlab,OS
2022-021,2459640.40,2022 Mar  1 2138:00,2022,Atlas V 541,G,GOES T,CC,ULAL,United Launch Alliance (ULA),ULA,US,O,private,private_ula,OS
2022-022,2459642.10,2022 Mar  3 1425:00,2022,Falcon 9,FT5,Starlink Group 4-9,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-023,2459643.75,2022 Mar  5 0601,2022,Chang Zheng 2C,-,Yinhe 2-01/06,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-024,2459646.71,2022 Mar  8 0506?,2022,Qased,-,-,SHAHR,IRGC,State (IRGC),Other States,IR,O,state,state_other,OS
2022-025,2459648.07,2022 Mar  9 1345:00,2022,Falcon 9,FT5,Starlink Group 4-10,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-026,2459654.18,2022 Mar 15 1622,2022,Astra Rocket 3.3,-,Spaceflight Astra 1,PSCA,ASTRV,US New Space (Astra),US New Commercial,US,O,private,private_us_new,OS
2022-027,2459655.80,2022 Mar 17 0709,2022,Chang Zheng 4C,-,Yaogan 34 02,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-028,2459657.16,2022 Mar 18 1555:18,2022,Soyuz-2-1A,-,Soyuz 11F732A48 No. 750,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2022-029,2459657.70,2022 Mar 19 0442:30,2022,Falcon 9,FT5,Starlink Group 4-12,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-030,2459661.03,2022 Mar 22 1248:22,2022,Soyuz-2-1A,Fregat,Meridian No. 20L,GIK-1,VVKO,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2022-031,2459667.91,2022 Mar 29 0950,2022,Chang Zheng 6A,-,TK-2/PJ-2,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-032,2459668.60,2022 Mar 30 0229,2022,Chang Zheng 11,-,-,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-033,2459671.18,2022 Apr  1 1624:16,2022,Falcon 9,FT5,Transporter-4,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-034,2459672.03,2022 Apr  2 1241:38,2022,Electron,-,Global-18/Global-20,MAHIA,RLABN,Rocket Lab,Rocket Lab,US,O,private,private_rocketlab,OS
2022-035,2459676.49,2022 Apr  6 2347,2022,Chang Zheng 4C,-,Gao Fen 3-03,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-036,2459676.97,2022 Apr  7 1120:18,2022,Soyuz-2-1B,-,Lotos-S1 No. 806,GIK-1,VVKO,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2022-037,2459678.14,2022 Apr  8 1517:11,2022,Falcon 9,FT5,Dragon C206.3,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-038,2459685.00,2022 Apr 15 1200,2022,Chang Zheng 3B,G3,ZX-6D,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-039,2459685.26,2022 Apr 15 1816,2022,Chang Zheng 4C,-,DQHJJW,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-040,2459687.05,2022 Apr 17 1313,2022,Falcon 9,FT5,INTRUDER,VSFBS,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-041,2459691.24,2022 Apr 21 1751:40,2022,Falcon 9,FT5,Starlink Group 4-14,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-042,2459696.83,2022 Apr 27 0752:55,2022,Falcon 9,FT5,Dragon C212,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-043,2459698.67,2022 Apr 29 0411:33,2022,Chang Zheng 2C,-,Siwei GJ 1-01/02,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-044,2459699.33,2022 Apr 29 1955:22,2022,Angara-1.2,-,EO MKA-2,GIK-1,KHRU,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2022-045,2459699.39,2022 Apr 29 2127:10,2022,Falcon 9,FT5,Starlink Group 4-16,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-046,2459699.65,2022 Apr 30 0330,2022,Chang Zheng 11,H,Jilin-1 GF03D,HHAI,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-047,2459702.45,2022 May  2 2249:52,2022,Electron,-,E-Space Demo,MAHIA,RLABN,Rocket Lab,Rocket Lab,US,O,private,private_rocketlab,OS
2022-048,2459704.61,2022 May  5 0238,2022,Chang Zheng 2D,-,Jilin-1,TYSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-049,2459705.90,2022 May  6 0942:00,2022,Falcon 9,FT5,Starlink Group 4-17,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-050,2459709.25,2022 May  9 1756:37,2022,Chang Zheng 7,-,Tianzhou-4,WEN,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-F02,2459712.80,2022 May 13 0709,2022,Shuang Quxian 1,3,Jilin-1 MF01,JQ,XJRY,China Commercial (i-Space),China Commercial,CN,F,private,private_china_commercial,OF
2022-051,2459713.42,2022 May 13 2207:50,2022,Falcon 9,FT5,Starlink Group 4-13,VSFBS,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-052,2459714.36,2022 May 14 2040:50,2022,Falcon 9,FT5,Starlink Group 4-15,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-053,2459717.96,2022 May 18 1059:40,2022,Falcon 9,FT5,Starlink Group 4-18,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-054,2459718.84,2022 May 19 0803:32,2022,Soyuz-2-1A,-,Bars-M No. 3,GIK-1,VVKO,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2022-055,2459719.45,2022 May 19 2254:47,2022,Atlas V N22,-,Starliner SC2,CC,ULAL,United Launch Alliance (ULA),ULA,US,O,private,private_ula,OS
2022-056,2459719.94,2022 May 20 1030,2022,Chang Zheng 2C/YZ-1S,-,BSX-1/2,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-057,2459725.27,2022 May 25 1835:00,2022,Falcon 9,FT5,Transporter-5,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-058,2459732.67,2022 Jun  2 0400,2022,Chang Zheng 2C,-,GeeSat 01-01/09,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-059,2459733.90,2022 Jun  3 0932:54,2022,Soyuz-2-1A,-,Progress 7K-TGM No. 450,GIK-5,FKA,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2022-060,2459735.61,2022 Jun  5 0244:10,2022,Chang Zheng 2F,G,Shenzhou 14,JQ,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-061,2459739.38,2022 Jun  8 2104,2022,Falcon 9,FT5,Nilesat 301,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-F03,2459743.24,2022 Jun 12 1743:00,2022,Astra Rocket 3.3,-,TROPICS 1,SPFLA,ASTRV,US New Space (Astra),US New Commercial,US,F,private,private_us_new,OF
2022-062,2459748.17,2022 Jun 17 1608:50,2022,Falcon 9,FT5,Starlink Group 4-19,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-063,2459749.10,2022 Jun 18 1419:52,2022,Falcon 9,FT5,SARah-1,VSFBS,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-064,2459749.69,2022 Jun 19 0427:36,2022,Falcon 9,FT5,Globalstar FM15,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-065,2459751.79,2022 Jun 21 0700:00,2022,Nuri,-,-,NARO,KARI,State (KARI),Other States,KR,O,state,state_other,OS
2022-066,2459752.59,2022 Jun 22 0208,2022,Kuaizhou-1A,-,-,JQ,EXPACE,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-067,2459753.41,2022 Jun 22 2150:07,2022,Ariane 5ECA+,-,Measat 3D/GSAT-24,CSG,AE,Arianespace,Arianespace,F,O,private,private_arianespace,OS
2022-068,2459753.60,2022 Jun 23 0222,2022,Chang Zheng 2D,-,Yaogan 35 02,XSC,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-069,2459758.16,2022 Jun 27 1546,2022,Chang Zheng 4C,-,Gao Fen 12-03,JQ,SAST,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-070,2459758.91,2022 Jun 28 0955,2022,Electron,L,CAPSTONE,MAHIA,RLABN,Rocket Lab,Rocket Lab,US,O,private,private_rocketlab,DS
2022-071,2459760.38,2022 Jun 29 2104,2022,Falcon 9,FT5,SES-22,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-072,2459761.02,2022 Jun 30 1232,2022,PSLV,CA,DS-EO/POEM,SHAR,ISRO/NSIL,India (ISRO),India,IN,O,state,state_india,OS
2022-073,2459762.47,2022 Jul  1 2315:00,2022,Atlas V 541,G,WFOV,CC,ULAL,United Launch Alliance (ULA),ULA,US,O,private,private_ula,OS
2022-074,2459762.79,2022 Jul  2 0653:00,2022,LauncherOne,-,Straight Up,MHV,VORB,US New Space (VO),US New Commercial,US,O,private,private_us_new,OS
2022-075,2459767.89,2022 Jul  7 0918:06,2022,Soyuz-2-1B,Fregat,Glonass-K No. 16L,GIK-1,VVKO,Roscosmos / Russian Military,Russia,RU,O,state,state_russia,OS
2022-076,2459768.05,2022 Jul  7 1311:00,2022,Falcon 9,FT5,Starlink Group 4-21,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-077,2459771.57,2022 Jul 11 0139:40,2022,Falcon 9,FT5,Starlink Group 3-1,VSFBS,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-078,2459773.19,2022 Jul 12 1630,2022,Chang Zheng 3B,G2,Tianlian 2-03,XSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-079,2459773.77,2022 Jul 13 0630,2022,Electron,-,NROL-162,MAHIA,RLABN,Rocket Lab,Rocket Lab,US,O,private,private_rocketlab,OS
2022-080,2459774.05,2022 Jul 13 1313:17,2022,Vega C,-,LARES 2,CSG,ESA,European State (ESA / CNES),Europe,EU,O,state,state_europe,OS
2022-081,2459775.53,2022 Jul 15 0044:22,2022,Falcon 9,FT5,Dragon C208.3,KSC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-082,2459776.46,2022 Jul 15 2257:16,2022,Chang Zheng 2C,-,Siwei GJ 2-01/02,TYSC,CALT,China (CASC / CALT / SAST),China,CN,O,state,state_china,OS
2022-083,2459778.10,2022 Jul 17 1420:00,2022,Falcon 9,FT5,Starlink Group 4-22,CC,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
2022-084,2459783.24,2022 Jul 22 1739:40,2022,Falcon 9,FT5,Starlink Group 3-2,VSFBS,SPX,SpaceX,SpaceX,US,O,private,private_spacex,OS
